Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
887,1,2,5,31,76,74,71,59,52,38,42,53,40,42,26,22,12,10,15,17,6,11,9,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,1,1,2,6,11,15,12,25,23,26,30,29,40,36,30,38,38,37,35,33,36,27,23,27,15,19,16,10,12,14,15,7,9,2,9,4,5,1,3,3,2,3,2,1,2,NA,NA,NA,NA,NA
889,1,1,8,10,18,21,20,22,26,27,30,24,30,19,25,22,24,9,8,22,30,30,21,22,25,27,30,27,17,26,22,9,13,10,8,4,7,4,6,1,2,4,5,1,7,5,1,NA,NA,NA
890,1,3,11,20,34,33,38,32,42,49,28,44,38,34,34,31,15,10,18,10,10,7,5,13,4,6,5,1,7,5,1,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,2,5,5,8,21,25,30,33,42,38,42,54,36,34,41,53,34,29,22,18,9,16,13,18,14,7,9,6,12,7,13,4,1,3,1,5,5,4,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA
892,1,4,10,19,34,28,13,7,5,1,1,1,5,13,14,24,26,36,28,30,22,19,21,26,26,28,29,22,20,30,25,26,20,16,11,10,5,6,7,9,7,7,8,9,1,6,4,2,7,2
893,1,1,1,1,2,3,2,10,15,26,33,50,42,38,37,28,31,21,27,22,18,24,19,15,25,7,15,21,14,8,6,12,3,4,4,3,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,1,6,22,57,84,71,46,33,29,28,23,34,33,26,42,29,28,26,19,16,16,13,6,8,10,7,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,2,1,3,3,6,18,13,19,36,34,29,38,41,38,35,34,40,28,33,28,30,31,24,14,15,21,9,10,11,9,15,8,9,9,6,2,5,2,2,4,2,3,4,1,1,1,1,NA,NA,NA
896,1,1,3,2,8,24,22,43,40,46,54,43,45,55,49,42,50,28,33,22,14,16,13,12,16,12,6,5,5,6,3,2,2,4,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,6,39,100,102,119,130,93,51,34,16,15,1,6,2,2,1,1,1,1,1,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,1,12,38,39,20,8,1,4,2,3,4,19,41,35,46,42,24,30,20,31,31,34,26,29,25,18,14,10,11,14,13,17,11,10,7,11,8,9,3,4,1,4,3,NA,NA,NA,NA,NA,NA,NA
899,10,31,39,30,8,3,4,2,15,41,42,43,55,42,26,41,34,37,28,36,25,18,13,14,10,11,7,12,7,7,6,7,7,7,3,4,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,2,1,1,4,5,4,8,16,18,28,37,29,27,34,34,33,29,31,29,21,19,15,17,19,17,14,11,15,13,10,6,4,12,4,7,3,4,4,2,1,2,2,1,1,1,3,NA,NA,NA,NA
901,4,6,11,13,20,23,29,31,24,46,31,29,32,35,22,18,27,32,37,22,30,26,18,17,12,15,14,4,9,9,5,10,8,13,6,7,7,8,3,1,6,1,2,4,2,2,1,2,1,NA
902,2,3,5,8,11,16,28,40,50,56,53,60,56,55,29,33,19,24,17,5,7,3,2,3,1,1,1,1,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,3,1,2,7,8,14,20,15,23,16,31,23,33,31,38,33,31,35,27,31,23,22,29,14,10,11,14,8,10,6,9,1,5,3,1,2,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,1,3,3,8,25,29,27,26,23,18,18,32,28,33,29,32,32,28,29,26,22,21,13,12,14,13,10,6,5,5,5,4,3,3,3,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
905,1,1,3,1,3,2,16,26,36,38,41,26,28,38,37,41,34,36,47,29,27,23,26,19,28,18,17,12,11,10,4,5,6,3,6,4,3,2,2,3,3,3,3,3,1,1,3,NA,NA,NA
906,1,3,5,9,20,40,48,53,40,39,33,31,31,19,28,28,24,32,25,24,18,20,12,13,8,12,12,10,15,14,12,9,6,5,6,3,2,3,4,2,3,1,2,1,2,1,3,NA,NA,NA
907,1,1,2,2,5,6,5,13,15,24,26,34,46,42,53,38,54,47,35,31,37,33,29,28,17,17,18,7,16,10,11,8,6,4,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,3,5,20,24,18,28,31,23,30,46,47,43,34,20,18,21,26,31,34,30,22,29,18,17,14,17,12,7,15,12,9,7,4,5,2,2,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
909,1,1,2,7,71,115,71,34,35,56,48,42,18,25,15,23,5,3,3,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,2,9,9,37,47,58,44,45,35,33,16,18,31,34,30,25,23,37,32,27,16,16,10,11,6,5,8,5,10,6,10,8,5,5,1,4,1,4,2,1,1,1,1,1,1,NA,NA,NA,NA,NA
911,1,3,6,12,18,29,24,49,33,36,34,27,36,19,23,25,35,29,22,25,21,28,19,20,17,17,12,11,5,5,10,9,9,5,10,4,7,6,6,9,3,2,4,2,2,2,1,1,2,NA
912,4,2,14,15,21,30,21,40,34,37,40,36,46,46,51,36,35,28,43,25,20,20,23,14,6,12,9,2,4,6,4,4,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,2,1,1,1,2,1,8,5,14,21,22,43,49,37,34,42,21,19,25,23,17,24,20,23,27,23,33,19,11,17,14,10,9,13,14,16,20,5,11,7,4,4,5,4,2,2,2,NA,NA,NA
914,1,1,10,11,15,9,22,29,23,26,24,24,34,32,30,26,29,33,30,19,28,28,23,26,24,17,10,20,26,14,20,10,12,9,12,3,6,6,4,3,2,2,1,1,NA,NA,NA,NA,NA,NA
915,3,5,5,15,11,18,17,19,26,21,23,21,19,22,26,15,21,24,19,11,22,16,11,13,15,17,13,14,22,15,15,20,4,11,12,5,3,3,4,9,3,2,2,1,1,2,2,NA,NA,NA
916,1,1,1,1,5,7,12,14,29,25,37,28,37,30,52,27,37,31,49,33,33,31,22,20,23,18,13,17,10,12,13,14,8,9,8,12,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
917,1,1,2,1,3,19,31,21,15,22,25,37,37,33,35,32,27,26,21,39,36,33,29,28,19,19,15,11,11,16,12,13,10,12,8,5,6,3,1,8,2,3,2,NA,NA,NA,NA,NA,NA,NA
918,3,1,13,9,17,22,19,17,8,6,5,3,4,9,16,18,31,23,36,31,30,22,18,25,23,31,24,28,34,26,26,24,12,20,9,10,11,7,7,5,9,7,5,4,6,8,3,1,2,3
919,2,4,7,18,21,14,15,18,5,14,25,24,37,30,24,20,21,18,18,28,9,23,25,22,18,12,13,14,12,10,16,7,15,5,5,5,3,4,5,1,1,1,1,1,1,1,2,1,1,NA
920,1,1,3,5,9,10,19,29,21,26,27,24,19,18,28,27,26,39,25,21,24,23,18,20,24,16,11,12,8,12,6,8,5,5,5,5,4,2,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA
921,3,3,12,23,34,25,10,11,2,1,2,1,1,4,10,11,24,35,30,27,35,40,27,37,35,40,26,27,27,22,20,17,16,12,9,6,10,5,9,10,4,6,4,2,4,2,6,3,1,NA
922,1,1,2,3,7,11,13,12,25,22,34,27,37,13,22,25,21,35,21,40,36,33,36,36,29,40,16,10,17,11,12,12,11,10,7,5,4,9,3,1,2,5,2,1,4,1,1,NA,NA,NA
923,1,1,3,5,3,8,13,16,21,17,21,31,24,28,42,36,37,24,23,32,23,28,26,31,30,23,23,15,17,18,16,15,10,10,6,10,10,8,9,3,4,1,3,2,3,3,1,1,NA,NA
924,2,1,5,11,14,28,26,21,21,32,51,53,41,40,37,29,36,29,35,30,31,17,29,25,17,6,10,8,10,5,8,7,6,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1,1,1,1,4,5,8,22,30,30,44,45,50,51,46,50,54,51,54,33,35,14,17,14,13,11,7,6,1,3,3,3,2,3,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,1,2,1,1,5,10,14,34,46,45,46,44,48,48,37,50,57,47,33,27,21,22,16,12,9,9,11,8,6,4,6,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,1,2,1,6,11,48,84,93,66,58,50,59,51,38,30,20,15,18,10,16,11,12,10,6,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,1,2,2,10,35,55,52,48,35,37,37,34,42,36,59,45,30,27,22,11,9,7,13,14,8,6,10,7,8,7,5,5,4,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,5,3,9,14,8,12,23,19,35,41,36,38,25,42,21,19,28,31,29,27,24,28,22,25,16,20,11,15,8,9,16,13,10,4,11,9,6,2,2,4,5,2,1,3,1,1,1,1,NA,NA
930,3,2,8,8,17,29,36,30,30,22,23,25,31,30,33,31,36,26,43,28,26,21,25,14,18,9,19,13,14,15,9,6,7,11,6,4,1,4,1,5,2,1,3,2,1,1,1,NA,NA,NA
931,4,1,3,10,11,14,11,10,14,15,24,20,18,25,24,24,25,36,31,39,32,46,35,29,38,43,25,28,32,23,23,14,13,15,13,12,11,4,5,6,3,1,5,1,2,3,1,2,1,1
932,4,12,19,19,12,10,13,16,17,18,31,26,29,32,34,25,14,24,24,20,30,29,23,15,16,24,12,10,7,8,5,6,2,2,3,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA
933,3,4,20,26,25,18,16,5,1,2,2,4,8,18,32,36,30,36,37,37,37,41,31,33,25,25,21,15,21,16,10,7,8,15,9,7,10,9,4,4,8,6,1,1,1,4,2,NA,NA,NA
934,1,2,6,15,36,45,44,48,60,39,30,37,40,37,39,32,38,29,27,26,13,17,9,11,6,4,9,8,6,4,2,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,3,7,11,24,19,12,19,15,4,13,18,29,25,35,28,30,31,27,26,29,34,39,44,26,24,19,19,9,18,14,10,8,9,9,11,3,8,5,5,5,1,2,2,1,3,1,1,NA,NA,NA
936,1,2,1,3,3,1,2,10,15,12,30,39,30,29,30,45,35,41,28,36,29,35,21,29,33,28,16,18,14,14,19,18,10,13,3,8,5,2,3,3,4,5,3,3,1,NA,NA,NA,NA,NA
937,1,3,6,9,18,29,29,39,32,43,25,28,37,51,35,38,40,37,30,28,27,22,17,15,16,19,8,13,5,10,3,3,4,4,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,3,4,5,25,16,29,35,46,37,27,40,32,36,34,25,19,32,15,31,27,37,15,15,14,10,9,10,12,7,5,6,5,7,5,6,6,7,8,4,3,5,6,6,1,2,1,3,1,1,NA
939,1,2,1,4,15,26,29,33,21,22,26,23,25,28,32,36,51,40,41,31,38,28,31,20,12,14,11,10,11,9,12,7,6,4,11,4,3,3,1,2,1,1,2,1,1,NA,NA,NA,NA,NA
940,1,1,1,4,12,30,44,40,49,54,46,50,41,41,30,46,30,29,33,26,21,14,18,9,10,16,7,4,11,6,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,2,3,4,11,16,31,39,32,43,40,29,27,27,21,20,20,14,18,9,6,19,11,15,11,6,12,14,11,9,13,4,9,10,6,6,4,2,6,5,1,2,1,1,2,1,2,3,NA,NA,NA
942,1,1,1,1,4,14,21,40,38,37,42,46,38,34,43,48,48,44,43,45,28,16,16,14,15,12,6,6,7,5,5,3,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,3,2,5,8,6,15,16,23,12,25,34,40,35,28,40,31,35,37,41,25,31,31,21,27,20,12,23,8,11,9,7,11,9,7,5,6,7,3,4,2,2,2,6,2,2,1,NA,NA,NA,NA
944,11,14,19,22,34,36,35,30,35,31,34,47,47,40,36,28,36,23,29,25,25,19,10,13,6,6,6,2,5,9,1,7,4,1,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,1,4,11,12,11,14,15,16,12,6,13,14,21,22,29,34,41,36,41,54,35,26,32,18,30,30,19,19,17,10,14,13,12,12,7,9,3,7,7,1,2,2,1,1,1,NA,NA,NA,NA,NA
946,1,1,3,2,4,18,11,24,23,16,21,20,28,40,39,35,30,26,22,24,30,16,27,19,19,26,20,23,17,15,14,14,9,13,7,15,7,7,5,7,3,4,6,4,3,7,2,2,1,NA
947,2,1,1,5,6,8,21,44,50,43,43,51,45,47,44,53,61,45,50,36,21,14,7,8,3,4,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,1,2,7,4,15,41,49,30,69,60,56,90,80,73,44,47,38,28,17,20,14,12,14,6,10,9,6,5,6,3,2,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,5,11,15,19,18,24,23,23,37,37,44,34,34,25,15,18,14,21,20,30,21,25,37,18,18,11,20,14,13,9,7,7,5,7,5,5,7,10,1,7,3,4,3,2,5,1,2,1,NA,NA
950,3,9,9,18,18,31,37,28,36,35,33,28,39,17,32,18,20,27,29,18,17,26,27,16,15,9,14,15,15,8,15,6,7,4,8,3,3,4,10,4,1,2,1,4,2,2,1,1,1,NA
951,1,6,10,26,50,47,55,54,39,48,36,53,51,52,40,28,30,17,16,15,16,6,10,3,4,4,2,2,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,1,4,3,2,6,19,6,21,26,20,18,21,26,36,30,43,28,41,30,39,27,21,26,14,14,18,10,10,9,8,3,5,2,2,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,5,7,15,31,28,17,6,5,3,3,1,3,10,18,27,38,38,30,34,30,24,20,29,30,30,28,31,20,17,10,11,17,16,12,10,12,9,7,14,7,6,5,5,5,4,4,1,NA,NA,NA
954,1,4,8,14,28,47,51,37,38,53,46,42,61,40,21,22,34,27,28,18,14,15,6,7,10,11,7,4,8,9,5,2,8,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,1,1,2,1,6,8,12,20,24,25,37,37,39,37,39,33,35,37,25,33,37,33,20,22,25,17,14,25,7,10,5,12,10,8,7,5,8,1,3,2,1,1,2,2,1,NA,NA,NA,NA,NA
956,1,3,11,20,26,37,51,47,73,81,66,65,45,45,35,30,23,17,12,7,6,4,8,4,1,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,1,1,6,7,15,24,24,26,18,16,26,44,43,43,37,25,26,32,34,23,31,33,23,17,15,14,8,12,11,7,8,4,9,6,12,6,10,8,3,5,6,3,3,2,3,3,2,NA,NA,NA
958,4,4,6,9,14,13,17,16,18,19,28,29,36,33,32,25,31,32,27,35,28,24,16,15,32,22,18,17,20,23,13,11,15,13,8,6,2,2,2,2,4,2,2,3,3,1,1,1,1,NA
959,2,1,11,21,23,21,13,6,11,9,11,9,20,28,45,29,34,38,28,20,37,39,31,22,26,24,23,19,17,13,10,11,13,13,7,7,2,11,7,7,6,3,2,1,1,1,1,1,NA,NA
960,1,1,1,1,8,9,12,19,30,28,35,39,36,29,30,30,30,18,22,20,25,29,30,26,22,23,25,18,19,11,12,5,9,11,11,6,6,7,9,7,1,5,2,3,1,4,2,2,1,1
961,3,4,16,17,20,23,29,28,39,35,38,35,39,35,27,33,22,26,26,34,24,11,15,16,17,22,17,9,8,11,11,6,7,3,2,3,4,2,5,3,1,1,1,2,NA,NA,NA,NA,NA,NA
962,3,9,21,24,36,57,71,58,42,21,28,14,24,23,34,29,21,24,14,14,12,18,12,13,9,8,13,4,8,15,7,8,2,8,5,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,4,24,48,29,10,6,1,1,1,5,6,14,28,33,59,35,43,41,33,23,27,27,27,19,17,10,7,8,15,8,11,13,18,12,6,7,8,8,7,10,6,6,2,1,2,1,1,2,NA,NA
964,2,1,7,13,25,45,71,66,57,58,59,60,55,41,34,26,25,18,14,12,13,10,3,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,5,3,6,12,31,28,37,72,41,36,36,39,24,26,23,28,21,24,17,12,15,21,14,17,17,11,17,12,16,9,10,6,5,2,5,9,4,3,5,1,1,4,1,2,1,2,1,NA,NA,NA
966,2,1,1,3,3,4,9,9,24,26,27,24,21,36,32,39,44,29,31,34,29,39,31,28,23,21,26,13,17,16,8,13,20,7,8,11,10,2,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
967,1,3,2,3,5,17,27,17,31,23,37,25,29,27,28,38,48,42,27,31,28,28,25,21,31,24,16,13,7,10,12,9,9,3,5,4,2,5,3,2,2,1,2,1,2,1,1,1,1,NA
968,6,5,3,8,9,7,13,11,16,13,11,15,13,13,21,27,30,28,22,34,33,26,31,35,50,29,20,28,24,15,14,17,7,8,10,10,13,6,10,6,6,5,5,5,2,3,3,2,1,2
969,2,1,2,1,3,6,5,12,10,19,29,47,75,60,57,47,39,49,40,39,35,33,29,27,12,11,4,3,1,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,9,11,14,27,18,15,16,7,4,5,3,8,10,13,23,29,35,39,52,44,34,37,22,29,37,26,17,17,24,23,16,16,9,9,8,11,4,2,2,3,2,1,1,NA,NA,NA,NA,NA,NA,NA
971,1,1,1,1,7,37,76,73,61,47,54,63,64,53,48,21,29,15,15,17,14,9,7,1,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972,4,26,40,29,11,23,54,60,56,57,57,45,49,32,21,15,13,8,9,17,4,9,9,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,2,11,15,15,35,50,42,54,50,46,36,46,35,31,34,32,25,28,14,18,21,16,9,11,8,7,6,5,4,1,2,3,3,1,3,1,1,3,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
974,2,5,5,11,12,13,22,16,30,26,35,25,28,23,24,23,23,25,24,20,25,17,20,8,10,17,13,7,13,9,6,10,9,8,5,9,9,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA
975,2,1,2,1,3,5,12,21,29,51,54,42,49,34,35,44,33,43,40,35,24,30,27,19,22,11,13,11,8,6,10,3,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,2,1,3,16,22,22,21,15,16,25,47,41,48,25,26,20,26,27,16,35,28,21,28,19,26,11,16,17,10,6,8,7,7,8,11,10,9,8,5,6,5,2,2,3,1,1,1,NA,NA,NA
977,2,3,20,33,56,50,59,34,41,25,14,13,15,21,26,14,22,14,20,15,8,17,6,3,11,4,9,3,4,5,6,2,4,4,4,3,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,3,3,10,18,22,34,44,36,50,40,29,31,21,24,24,29,24,36,27,28,17,17,18,22,8,6,11,15,10,7,6,10,4,5,8,2,4,2,1,2,6,2,2,3,2,2,3,3,NA,NA
979,3,5,11,17,24,52,55,78,43,35,30,14,29,22,32,32,41,33,30,27,22,14,6,9,7,7,6,7,7,15,2,6,3,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,2,1,1,9,14,21,24,52,53,66,34,52,28,20,27,24,31,30,26,24,21,24,13,10,25,12,11,4,5,4,8,7,7,6,4,7,6,5,2,1,6,1,1,1,NA,NA,NA,NA,NA,NA
981,2,4,9,19,25,44,40,40,32,30,34,28,29,22,21,24,39,25,27,30,22,20,20,12,14,12,6,10,7,6,7,7,4,6,9,6,6,4,5,4,5,2,2,1,1,2,2,2,1,2
982,1,1,3,5,13,14,28,49,48,34,43,40,31,30,29,27,27,19,34,25,26,34,18,21,17,13,12,9,8,7,3,4,3,1,5,3,5,7,1,5,6,8,4,5,1,2,1,1,NA,NA
983,2,1,11,53,55,36,45,63,71,61,59,53,43,46,34,22,15,9,12,5,11,8,1,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,1,1,1,1,2,3,8,19,47,70,52,35,22,33,25,28,47,43,43,40,40,28,18,23,15,12,13,14,9,10,5,3,2,3,1,6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,4,7,14,18,27,43,38,33,42,50,48,48,44,57,50,32,29,16,25,20,11,14,10,5,9,10,1,3,3,2,2,4,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,1,4,21,29,31,45,54,60,60,51,40,32,25,39,30,29,27,29,18,11,13,15,6,8,3,3,7,6,3,5,5,2,1,3,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,4,9,17,32,16,13,7,14,14,26,27,45,31,42,35,36,31,31,42,34,32,38,14,17,9,9,15,12,6,9,11,9,7,8,1,6,5,5,5,1,2,1,1,1,2,2,1,NA,NA,NA
988,2,1,1,3,4,5,14,16,14,15,29,38,35,36,45,33,37,36,34,33,26,23,34,31,22,25,29,13,13,13,16,18,2,9,9,3,5,3,2,3,1,2,1,1,NA,NA,NA,NA,NA,NA
989,1,1,3,6,13,13,18,10,14,17,18,19,31,28,32,23,30,26,20,23,29,27,25,20,21,19,11,15,15,11,8,10,9,12,3,5,3,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA
990,4,9,10,15,20,26,34,33,45,32,38,25,22,18,25,24,15,27,37,20,33,19,17,22,22,19,12,12,10,18,9,10,6,8,4,6,3,6,3,3,4,2,1,2,1,NA,NA,NA,NA,NA
991,1,3,4,7,11,16,13,23,19,24,22,17,20,31,24,25,12,32,32,27,27,23,30,37,36,21,18,26,20,19,17,14,11,12,9,9,6,6,4,3,5,1,1,2,1,2,4,1,1,1
992,1,1,2,3,3,9,12,24,26,15,13,10,14,15,21,15,31,32,25,35,34,33,26,24,25,30,22,28,16,27,18,21,15,19,13,9,10,7,9,5,2,5,6,5,3,5,4,1,1,NA
993,1,6,8,14,23,35,37,38,44,38,37,28,32,36,34,33,38,31,31,26,21,19,11,17,7,9,11,8,8,8,12,10,2,4,1,3,4,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA
994,1,3,11,25,31,30,24,38,48,51,48,45,22,31,25,19,32,25,34,32,25,27,10,12,12,12,11,7,9,1,6,7,4,1,3,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
995,1,4,5,12,21,13,29,36,34,34,34,20,36,24,30,29,18,20,25,25,14,31,28,17,15,24,10,20,15,8,13,11,13,9,5,6,5,2,5,3,5,3,4,2,4,1,3,2,2,1
996,4,15,28,35,42,37,66,52,55,29,43,37,52,38,16,25,27,18,10,11,11,12,15,4,5,7,4,6,3,1,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
997,4,4,7,11,17,27,36,37,41,41,26,33,38,28,27,38,38,35,21,16,34,16,21,17,15,14,7,14,6,10,4,4,5,6,6,3,5,1,5,5,2,1,2,2,1,1,NA,NA,NA,NA
998,1,1,2,2,2,5,15,19,38,40,56,56,38,48,41,40,27,23,39,29,27,23,25,15,21,12,9,16,5,11,13,6,5,2,7,1,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
999,3,9,24,37,24,31,37,32,33,37,29,31,20,18,15,22,22,25,30,37,24,30,23,23,14,12,5,13,6,7,10,5,6,7,10,7,2,1,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA
1000,1,1,2,4,6,7,14,17,15,21,27,23,23,29,24,32,28,26,27,23,19,25,22,15,21,12,18,16,13,17,9,11,7,5,6,3,1,3,3,6,4,3,2,3,1,1,1,1,NA,NA
1001,10,17,27,24,24,26,44,58,57,37,37,28,19,30,32,38,34,28,18,30,17,11,13,9,7,12,10,8,7,5,4,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,8,11,25,24,28,30,22,34,34,34,24,41,44,53,40,44,32,23,23,18,15,12,18,15,10,10,9,11,6,3,5,6,8,3,3,1,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,4,2,6,4,16,27,43,43,48,47,43,47,34,28,26,31,29,38,23,22,19,23,14,16,13,7,7,13,11,11,2,12,6,3,2,1,1,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,1,1,7,14,11,28,42,34,26,22,27,20,22,27,23,30,34,33,29,22,16,17,18,14,9,11,7,11,4,5,6,8,5,3,2,1,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
1005,2,2,3,7,12,17,25,44,46,49,51,39,42,27,29,33,29,25,23,32,22,11,9,14,13,15,9,14,15,10,9,9,5,8,4,6,4,4,2,2,4,1,1,1,1,NA,NA,NA,NA,NA
1006,3,3,12,14,21,30,35,36,31,34,35,36,32,37,27,37,29,29,29,29,21,16,9,17,14,14,9,12,12,11,7,5,3,4,8,4,6,2,5,4,2,2,2,1,2,NA,NA,NA,NA,NA
1007,1,2,1,8,17,17,33,28,36,17,19,20,18,23,26,17,32,36,38,40,32,36,36,25,35,22,14,15,12,10,14,5,7,9,1,5,5,3,2,4,5,2,1,1,2,1,2,NA,NA,NA
1008,1,2,13,15,27,30,40,41,37,42,38,40,26,20,11,15,15,25,28,17,15,19,23,20,19,15,17,12,13,9,10,8,9,6,9,6,4,6,5,5,6,2,5,3,4,1,1,NA,NA,NA
1009,3,7,11,12,16,14,14,22,22,27,29,29,28,41,40,34,20,30,22,19,12,18,30,12,16,12,9,7,4,9,6,4,6,2,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
1010,2,4,13,20,26,25,22,27,26,16,28,24,22,21,27,34,38,40,38,48,37,35,28,22,10,13,8,12,8,9,8,4,4,6,3,2,3,6,2,2,4,2,2,1,1,1,1,NA,NA,NA
1011,1,1,4,4,13,22,24,31,39,42,48,44,39,51,41,31,40,40,29,20,21,19,20,14,13,11,10,10,8,7,7,4,6,3,5,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,1,2,2,3,8,8,13,25,16,25,32,27,31,24,16,33,27,28,38,26,28,25,21,27,23,12,15,7,9,8,6,8,2,3,6,2,2,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,NA
